$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,0840d28292046f002a4fd0b3
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-10-13T10:45:15.400Z,50.8542600,3.1513189,169.328,0.88,1.26,1.40,557.816,284.028,50.38,4
$GNSS,2024-10-13T10:45:15.600Z,50.8541801,3.1513214,151.124,0.82,0.82,-0.84,271.891,148.399,63.64,5
$GNSS,2024-10-13T10:45:15.800Z,50.8532175,3.1508882,120.327,4.00,0.88,-0.58,193.398,133.540,25.98,6
$GNSS,2024-10-13T10:45:16.000Z,50.8529850,3.1506736,102.327,0.38,0.02,0.75,151.157,105.190,6.55,6
$GNSS,2024-10-13T10:45:16.200Z,50.8528446,3.1505130,90.305,0.72,-0.31,0.56,124.657,86.586,2.49,6
$GNSS,2024-10-13T10:45:16.400Z,50.8521705,3.1497701,28.086,0.92,0.93,0.53,52.545,37.914,1.33,12
$GNSS,2024-10-13T10:45:16.600Z,50.8521163,3.1496207,20.869,1.02,0.54,0.09,35.778,29.546,0.94,13
$GNSS,2024-10-13T10:45:16.800Z,50.8520958,3.1495744,18.724,0.85,0.54,0.47,25.443,24.434,0.66,16
$GNSS,2024-10-13T10:45:17.000Z,50.8520850,3.1495628,17.255,1.22,0.91,0.61,19.922,20.993,0.57,15
$GNSS,2024-10-13T10:45:17.200Z,50.8520782,3.1495583,16.916,0.90,0.75,0.12,16.690,18.368,0.48,15
$GNSS,2024-10-13T10:45:17.400Z,50.8520725,3.1495590,16.821,0.94,0.82,0.62,13.864,16.154,0.43,19
$GNSS,2024-10-13T10:45:17.600Z,50.8520705,3.1495600,17.058,1.00,0.70,0.37,11.829,14.328,0.38,21
$GNSS,2024-10-13T10:45:17.800Z,50.8520650,3.1495686,17.179,0.93,0.58,0.54,10.311,12.986,0.46,22
$GNSS,2024-10-13T10:45:18.000Z,50.8520624,3.1495647,17.211,1.00,0.65,1.13,9.131,11.890,0.46,22
$GNSS,2024-10-13T10:45:18.200Z,50.8520608,3.1495655,17.277,0.69,1.04,0.60,8.235,10.967,0.38,22
$GNSS,2024-10-13T10:45:18.400Z,50.8520594,3.1495665,16.851,0.66,0.81,0.66,7.596,10.096,0.34,22
$GNSS,2024-10-13T10:45:18.600Z,50.8520586,3.1495659,16.350,0.87,0.83,0.44,7.036,9.306,0.29,24
$GNSS,2024-10-13T10:45:18.800Z,50.8520588,3.1495665,15.966,1.01,0.82,-0.02,6.513,8.680,0.31,24
$GNSS,2024-10-13T10:45:19.000Z,50.8520594,3.1495672,15.577,1.12,0.60,0.23,6.090,8.099,0.27,24
$GNSS,2024-10-13T10:45:19.200Z,50.8520607,3.1495679,15.385,1.11,0.72,0.04,5.749,7.680,0.31,24
