$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,4d6c264895384c879c3d1763
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-11-23T09:39:06.800Z,50.8484533,3.1464121,-4.301,-0.14,-1.21,-0.90,249.315,81.792,8.09,4
$GNSS,2024-11-23T09:39:07.000Z,50.8485055,3.1464116,-1.974,-0.53,-0.38,-0.10,180.088,69.876,6.82,4
$GNSS,2024-11-23T09:39:07.200Z,50.8486195,3.1462603,6.511,0.04,0.02,0.13,92.342,41.398,1.68,7
$GNSS,2024-11-23T09:39:07.400Z,50.8486834,3.1462305,9.964,0.00,-0.09,0.17,64.476,32.215,0.86,8
$GNSS,2024-11-23T09:39:07.600Z,50.8487235,3.1462259,11.617,0.06,0.15,0.08,48.771,27.000,1.28,8
$GNSS,2024-11-23T09:39:07.800Z,50.8487409,3.1462131,12.934,0.31,0.41,0.21,38.374,23.218,1.11,8
$GNSS,2024-11-23T09:39:08.000Z,50.8487622,3.1462180,13.624,0.23,0.28,0.26,31.464,20.356,0.84,8
$GNSS,2024-11-23T09:39:08.200Z,50.8487679,3.1462014,15.364,0.20,0.39,0.28,26.221,17.872,0.71,9
$GNSS,2024-11-23T09:39:08.400Z,50.8488061,3.1462006,18.781,0.10,0.31,0.28,20.786,14.933,0.53,13
$GNSS,2024-11-23T09:39:08.600Z,50.8488274,3.1462009,21.309,0.12,0.37,0.30,17.092,12.668,0.48,15
$GNSS,2024-11-23T09:39:08.800Z,50.8488383,3.1462004,23.527,0.09,0.34,0.27,14.461,10.863,0.42,15
$GNSS,2024-11-23T09:39:09.000Z,50.8488491,3.1462076,25.093,0.00,0.29,0.29,12.589,9.462,0.35,16
$GNSS,2024-11-23T09:39:09.200Z,50.8488581,3.1462168,26.187,0.10,0.37,0.35,11.106,8.343,0.35,16
$GNSS,2024-11-23T09:39:09.400Z,50.8488635,3.1462233,27.176,0.09,0.28,0.24,9.934,7.462,0.33,16
$GNSS,2024-11-23T09:39:09.600Z,50.8488688,3.1462313,27.784,0.07,0.22,0.21,8.962,6.812,0.32,17
$GNSS,2024-11-23T09:39:09.800Z,50.8488740,3.1462374,28.334,0.10,0.22,0.12,8.180,6.275,0.40,17
$GNSS,2024-11-23T09:39:10.000Z,50.8488796,3.1462463,28.684,0.11,0.13,0.04,7.520,5.844,0.40,18
$GNSS,2024-11-23T09:39:10.200Z,50.8488820,3.1462585,28.643,0.04,0.14,0.12,6.932,5.473,0.41,18
$GNSS,2024-11-23T09:39:10.400Z,50.8488864,3.1462698,28.535,0.08,0.14,0.01,6.413,5.154,0.40,18
$GNSS,2024-11-23T09:39:10.600Z,50.8488909,3.1462795,28.456,0.05,0.11,0.11,5.966,4.881,0.40,19
$GNSS,2024-11-23T09:39:10.800Z,50.8488945,3.1462864,28.462,0.07,0.11,0.14,5.588,4.647,0.40,20
$GNSS,2024-11-23T09:39:11.000Z,50.8488980,3.1462924,28.420,0.00,0.07,0.04,5.282,4.448,0.37,19
$GNSS,2024-11-23T09:39:11.200Z,50.8489009,3.1462970,28.370,0.07,0.02,0.09,5.015,4.273,0.36,20
$GNSS,2024-11-23T09:39:11.400Z,50.8489035,3.1463009,28.388,0.05,0.13,0.07,4.782,4.119,0.39,20
$GNSS,2024-11-23T09:39:11.600Z,50.8489059,3.1463043,28.309,0.00,0.10,0.06,4.580,3.993,0.40,20
$GNSS,2024-11-23T09:39:11.800Z,50.8489082,3.1463073,28.250,0.06,0.14,0.13,4.405,3.879,0.43,20
$GNSS,2024-11-23T09:39:12.000Z,50.8489098,3.1463091,28.214,0.04,0.07,0.18,4.258,3.780,0.44,20
$GNSS,2024-11-23T09:39:12.200Z,50.8489111,3.1463106,28.165,0.07,0.11,0.21,4.126,3.688,0.44,20
$GNSS,2024-11-23T09:39:12.400Z,50.8489123,3.1463120,28.171,0.13,0.18,0.05,4.005,3.603,0.39,20
$GNSS,2024-11-23T09:39:12.600Z,50.8489132,3.1463130,28.203,0.03,0.15,0.09,3.896,3.524,0.41,20
$GNSS,2024-11-23T09:39:12.800Z,50.8489140,3.1463137,28.210,0.09,0.15,0.11,3.795,3.449,0.41,20
$GNSS,2024-11-23T09:39:13.000Z,50.8489147,3.1463142,28.188,0.07,0.17,0.23,3.702,3.380,0.42,20
$GNSS,2024-11-23T09:39:13.200Z,50.8489153,3.1463145,28.175,0.04,0.13,0.17,3.615,3.315,0.42,20
$GNSS,2024-11-23T09:39:13.400Z,50.8489162,3.1463151,28.146,0.05,0.16,0.09,3.529,3.252,0.36,20
$GNSS,2024-11-23T09:39:13.600Z,50.8489171,3.1463155,28.132,0.09,0.09,0.04,3.450,3.191,0.35,20
$GNSS,2024-11-23T09:39:13.800Z,50.8489179,3.1463156,28.133,0.04,0.09,0.08,3.377,3.134,0.36,20
$GNSS,2024-11-23T09:39:14.000Z,50.8489187,3.1463156,28.132,0.06,0.07,0.10,3.309,3.081,0.36,20
$GNSS,2024-11-23T09:39:14.200Z,50.8489194,3.1463158,28.129,0.09,0.17,0.09,3.246,3.029,0.37,20
$GNSS,2024-11-23T09:39:14.400Z,50.8489200,3.1463157,28.126,0.11,0.16,0.05,3.186,2.979,0.37,21
$GNSS,2024-11-23T09:39:14.600Z,50.8489205,3.1463155,28.114,0.04,0.15,0.16,3.129,2.931,0.35,21
$GNSS,2024-11-23T09:39:14.800Z,50.8489209,3.1463153,28.079,-0.01,0.11,0.13,3.075,2.885,0.34,21
$GNSS,2024-11-23T09:39:15.000Z,50.8489211,3.1463146,28.076,0.08,0.16,0.14,3.027,2.842,0.35,21
$GNSS,2024-11-23T09:39:15.200Z,50.8489216,3.1463143,28.056,0.14,0.21,0.12,2.981,2.802,0.36,21
$GNSS,2024-11-23T09:39:15.400Z,50.8489221,3.1463140,28.036,0.11,0.20,0.14,2.937,2.763,0.35,21
$GNSS,2024-11-23T09:39:15.600Z,50.8489226,3.1463135,27.994,0.04,0.19,0.07,2.895,2.727,0.35,21
$GNSS,2024-11-23T09:39:15.800Z,50.8489231,3.1463128,27.940,0.05,0.10,0.07,2.855,2.693,0.35,21
$GNSS,2024-11-23T09:39:16.000Z,50.8489237,3.1463122,27.863,0.02,0.13,0.08,2.816,2.659,0.34,21
$GNSS,2024-11-23T09:39:16.200Z,50.8489243,3.1463115,27.790,0.04,0.12,0.13,2.778,2.626,0.34,21
$GNSS,2024-11-23T09:39:16.400Z,50.8489248,3.1463106,27.707,0.04,0.02,0.15,2.742,2.597,0.37,21
$GNSS,2024-11-23T09:39:16.600Z,50.8489252,3.1463096,27.630,0.04,0.09,0.13,2.707,2.569,0.37,21
$GNSS,2024-11-23T09:39:16.800Z,50.8489256,3.1463088,27.563,0.01,0.11,0.09,2.674,2.542,0.36,21
$GNSS,2024-11-23T09:39:17.000Z,50.8489259,3.1463081,27.504,0.02,0.03,0.11,2.642,2.517,0.37,21
$GNSS,2024-11-23T09:39:17.200Z,50.8489262,3.1463073,27.461,0.06,0.05,0.05,2.611,2.492,0.36,21
$GNSS,2024-11-23T09:39:17.400Z,50.8489266,3.1463067,27.407,0.06,0.13,0.09,2.581,2.469,0.37,21
$GNSS,2024-11-23T09:39:17.600Z,50.8489270,3.1463065,27.350,0.06,0.17,0.09,2.553,2.445,0.34,21
$GNSS,2024-11-23T09:39:17.800Z,50.8489274,3.1463062,27.301,0.05,0.19,0.16,2.525,2.421,0.33,21
