$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,acee0e85926d4667d65ab280
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-11-23T09:22:05.000Z,50.8484125,3.1484769,-129.308,-0.39,1.13,1.13,552.313,412.591,11.66,4
$GNSS,2024-11-23T09:22:05.200Z,50.8484994,3.1484812,-120.114,-0.30,0.39,0.32,287.155,195.045,5.14,4
$GNSS,2024-11-23T09:22:05.400Z,50.8485527,3.1484253,-111.854,-0.24,0.30,0.12,294.750,203.586,3.30,6
$GNSS,2024-11-23T09:22:05.600Z,50.8488539,3.1471943,-36.745,-0.02,0.38,0.17,99.550,78.728,2.06,10
$GNSS,2024-11-23T09:22:05.800Z,50.8488990,3.1471008,-25.215,0.06,0.40,0.32,73.622,61.225,1.56,10
$GNSS,2024-11-23T09:22:06.000Z,50.8489351,3.1470702,-17.566,0.17,0.33,0.39,59.642,51.165,1.26,10
$GNSS,2024-11-23T09:22:06.200Z,50.8489752,3.1470361,-10.894,0.03,0.35,0.41,49.973,43.885,1.14,10
$GNSS,2024-11-23T09:22:06.400Z,50.8490059,3.1470015,-3.951,-0.13,0.38,0.45,42.416,38.027,1.04,10
$GNSS,2024-11-23T09:22:06.600Z,50.8490328,3.1470182,0.440,-0.27,0.38,0.47,35.254,32.263,0.97,11
$GNSS,2024-11-23T09:22:06.800Z,50.8490598,3.1470261,5.452,-0.29,0.37,0.53,30.069,27.254,0.89,12
$GNSS,2024-11-23T09:22:07.000Z,50.8490831,3.1470187,10.476,-0.25,0.36,0.63,25.769,22.975,0.81,13
$GNSS,2024-11-23T09:22:07.200Z,50.8490965,3.1470178,14.348,-0.32,0.35,0.54,22.317,19.568,0.79,14
$GNSS,2024-11-23T09:22:07.400Z,50.8491161,3.1469940,18.153,-0.20,0.31,0.50,19.774,17.177,0.70,14
$GNSS,2024-11-23T09:22:07.600Z,50.8491231,3.1469781,20.256,-0.09,0.37,0.34,17.585,15.309,0.62,14
$GNSS,2024-11-23T09:22:07.800Z,50.8491320,3.1469675,21.900,-0.30,0.33,0.36,15.828,13.924,0.69,14
$GNSS,2024-11-23T09:22:08.000Z,50.8491358,3.1469662,22.647,-0.22,0.24,0.34,14.217,12.695,0.66,15
$GNSS,2024-11-23T09:22:08.200Z,50.8491401,3.1469646,23.160,-0.21,0.28,0.31,12.849,11.565,0.64,15
$GNSS,2024-11-23T09:22:08.400Z,50.8491416,3.1469620,23.517,-0.17,0.29,0.36,11.772,10.623,0.62,15
